Winner,B_avg_SIG_STR_pct,B_avg_TD_pct,B_avg_SUB_ATT,B_avg_SIG_STR_landed,B_avg_TD_landed,B_wins,B_losses,B_draw,B_Height_cms,B_Reach_cms,R_avg_SIG_STR_pct,R_avg_TD_pct,R_avg_SUB_ATT,R_avg_SIG_STR_landed,R_avg_TD_landed,R_wins,R_losses,R_draw,R_Height_cms,R_Reach_cms,B_age,R_age
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,187.96,183.3322081,0.523125,0.5415625,0.015625,8.671875,0.5625,3,4,0,190.5,183.5219184,34,33
Red,0.335,0.625,0,66,2.5,2,0,0,162.56,170.18,0.555,0.5,0,38,0.5,2,0,0,167.64,167.64,34,24
Blue,0.58,0,0,36,0,1,0,0,190.5,200.66,0.52,0,0,22,0,1,0,0,182.88,193.04,26,31
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,190.5,193.04,0.58,0,0.5,62.5,0,2,0,0,190.5,193.04,29,27
Red,0.275,0,0,4,0,1,1,0,182.88,180.34,0.283125,0.351289063,1.046875,45.4765625,0.81640625,6,3,0,182.88,193.04,28,24
Blue,0.260625,0.258125,0.125,18.5,2.125,3,2,0,172.72,185.42,0.318984375,0.246953125,0,40.53125,1.703125,5,3,0,180.34,177.8,29,29
Red,0.64,0.8,0,13,4.5,2,0,0,170.18,170.18,0.34,0.66,1,31,2,1,0,0,162.56,162.56,28,33
Blue,0.325,0,0.5,39.5,0,1,1,0,170.18,180.34,0.3175,0.0728125,0,45.90625,0.09375,3,3,0,170.18,175.26,35,29
Blue,0.6,0,0,9,0,1,0,0,175.26,182.88,0.3125,0,0,80.25,0,2,1,0,177.8,187.96,26,26
Blue,0.5125,0.5825,0.5,52.25,0.75,2,1,0,182.88,182.88,0.475,0.3725,1,13.5,0.875,4,0,0,180.34,182.88,27,25
Red,0.46,0,0,6,0,1,0,0,180.34,187.96,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,193.04,193.04,29,26
Red,0.54625,0.8725,0,27.625,1.375,3,1,0,177.8,180.34,0.565390625,0.131796875,0.171875,46.2890625,1.140625,7,1,0,175.26,177.8,35,30
Red,0.41125,0.088125,0.78125,22.90625,0.34375,5,1,0,180.34,177.8,0.41,0.4,0.8125,72.375,2.6875,4,1,0,167.64,167.64,26,26
Red,0.475898438,0.152304687,0.03125,21.04492188,0.974609375,6,4,0,167.64,172.72,0.599755859,0.863623047,2.78125,30.33789063,2.26953125,9,2,0,180.34,193.04,33,26
Blue,0.284968262,0.006320801,0.277099609,31.72216797,0.020507813,8,5,0,182.88,185.42,0.4575,0.4825,0.5,37.25,2,3,0,0,177.8,193.04,29,32
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,185.42,182.88,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,182.88,190.5,32,28
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,180.34,185.42,0.2725,0,1.5,4.5,0,1,2,0,172.72,175.26,28,34
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,177.8,177.8,0.47,0.25,0,30,3,0,1,0,167.64,170.18,27,32
Red,0.6,0.7,1,28,1.5,1,1,0,160.02,160.02,0.64,0.45,1.5,64,2.5,2,0,0,162.56,165.1,36,21
Blue,0.273530273,0.808452148,0.369140625,21.12207031,4.266113281,7,5,0,177.8,180.34,0.423378906,0.877490234,0.600585938,29.66601563,2.29296875,7,4,0,172.72,177.8,27,31
Blue,0.69,0,0,16,0,0,1,0,190.5,183.3322081,0.44375,0.199375,0,55.625,0.8125,2,3,0,182.88,185.42,29,27
Blue,0.50625,0,1.75,41.25,0,2,2,0,190.5,195.58,0.42,0,0.5,9.5,0,1,1,0,182.88,185.42,25,28
Blue,0.399492188,0.101132813,1.43359375,45.5546875,0.328125,5,4,0,182.88,185.42,0.421992188,0.129492188,0.01171875,23.6875,0.76171875,7,2,0,185.42,187.96,28,35
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,187.96,183.3322081,0.335,0.375,0.25,4,0.375,2,2,0,187.96,193.04,29.22285948,26
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,167.64,170.18,0.86,0.5,0,13,1,0,1,0,167.64,177.8,28,35
Blue,0.42956543,0.059135742,0.063232422,17.91674805,0.385986328,9,4,0,187.96,198.12,0.435117188,0.411484375,0.02734375,52.79296875,1.578125,8,2,0,195.58,200.66,30,28
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,193.04,183.3322081,0.454375,0.244375,1.75,14.875,1.4375,2,3,0,190.5,190.5,31,39
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,187.96,183.3322081,0.41,0.16,1,21,1,1,0,0,185.42,195.58,27,33
Red,0.75,1,0.5,5.5,1,2,0,0,190.5,183.3322081,0.65,0.5,0,4,0.5,2,0,0,185.42,183.5219184,30,30
Red,0.491484375,0.174121094,1.654296875,10.28613281,0.526367188,6,5,0,185.42,187.96,0.37875,0.13625,0.5,23.125,1.625,3,1,0,185.42,190.5,32,32
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,157.48,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,162.56,160.02,26,25
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,180.34,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,177.8,180.34,31,32
Red,0.16,0,0,3,0,0,1,0,187.96,195.58,0.14,0,0,3,0,0,1,0,193.04,198.12,33,28
Red,0.32,0,0,45,0,1,0,0,175.26,172.72,0.55625,0.49,0.125,32.25,2.5625,2,3,0,167.64,167.64,27,32
Blue,0.50375,0.25,0.25,18.75,0.625,3,1,0,177.8,182.88,0.3459375,0.127929688,0.400878906,37.00976563,0.127929688,9,3,0,210.82,213.36,38,25
Blue,0.51,0.6,3,46,3,1,0,0,170.18,180.34,0.3725,0,0,53.125,0,3,1,0,167.64,170.18,24,31
Red,0.425,0.25,0,29.5,2.25,1,2,0,182.88,182.88,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,182.88,182.88,25,28
Red,0.489825439,0.312580566,2.034301758,29.4498291,0.375732422,8,6,0,177.8,182.88,0.510932617,0.02473877,1.546142578,91.9465332,0.025878906,13,1,0,180.34,193.04,31,34
Red,0.50375,0.4575,0.25,69.625,2.125,3,1,0,167.64,175.26,0.278125,0.154375,0,38.4375,0.375,3,4,0,165.1,170.18,30,36
Red,0.69625,0,0.25,14.5,0,3,1,0,172.72,180.34,0.59,1,0,91,1,1,0,0,170.18,180.34,31,28
Blue,0.51,0,0.5,36.5,0,2,0,0,180.34,190.5,0.4634375,0.506875,0.5,69.390625,2.453125,5,2,0,180.34,182.88,28,30
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,175.26,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,180.34,183.5219184,30,26
Draw,0.451518555,0.536132813,1.787109375,19.55712891,1.509765625,7,5,0,185.42,195.58,0.33375,0.1025,0,58.625,1.5,2,2,0,182.88,182.88,31,33
Red,0.65,0,0,49,0,0,1,0,180.34,183.3322081,0.38,0.22,0,45,2,0,1,0,175.26,177.8,28,25
Red,0.375,0,1,15,0,1,1,0,175.26,182.88,0.4,0,1,2,0,1,0,0,182.88,193.04,26,22
Blue,0.35,1,0,32,1,1,0,0,180.34,185.42,0.383828125,0.25,0.078125,30.1015625,0.25,5,3,0,172.72,180.34,34,31
Blue,0.31984375,0.791640625,1.4765625,17.2890625,0.828125,8,1,0,180.34,193.04,0.4015625,0.308125,0,34.15625,1.34375,3,3,0,177.8,180.34,31,36
Blue,0.4234375,0.17125,0.09375,24.875,0.53125,4,3,0,193.04,193.04,0.390156875,0.207444253,0,25.95910883,1.299510479,14,8,0,182.88,190.5,29,38
Draw,0.445079098,0.06281662,0.250001907,38.23674393,0.063417435,12,8,0,175.26,180.34,0.565683594,0.63671875,0,37.97070313,0.98828125,7,3,0,172.72,175.26,30,29
Blue,0.529140625,0.1640625,0.09375,24.6328125,0.21875,4,4,0,175.26,180.34,0.312578125,0.125,0,75.078125,0.125,4,4,0,175.26,177.8,23,26
Blue,0.41875,0.125,0,47,0.25,2,2,0,167.64,170.18,0.29,0,0.5,21.5,0,1,1,0,175.26,177.8,29,29
Draw,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,183.3322081,0.22,1,0,10,4,0,1,0,187.96,183.5219184,29.22285948,32
Red,0.09,0,0,1,0,1,0,0,180.34,190.5,0.225058594,0.133359375,0.390625,13.05664063,0.720703125,7,3,0,182.88,187.96,31,34
Red,0.3625,0.5625,0.875,28.375,2.375,4,0,0,177.8,177.8,0.258662109,0.347128906,0.16015625,47.19628906,2.555664063,7,4,0,167.64,170.18,28,37
Red,0.50125,0.68,0.125,24.4375,2.875,5,0,0,180.34,185.42,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,187.96,195.58,25,31
Red,0,0,1,0,0,1,0,0,175.26,182.88,0.345625,0.0625,0.1875,32.125,0.1875,4,1,0,170.18,177.8,25,26
Blue,0.492167969,0.199882812,0.291015625,31.52148438,3.1171875,6,4,0,172.72,177.8,0.575146484,0.550107422,0.390625,51.375,4.493164063,7,4,0,172.72,190.5,28,31
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,167.64,170.18,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,170.18,183.5219184,29,25
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,177.8,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,172.72,180.34,30,26
Blue,0.470625,0.0275,0.25,15.6875,0.25,2,3,0,167.64,167.64,0.31515625,0.03125,0.015625,80.75,0.03125,2,5,0,167.64,177.8,31,30
Blue,0.444296875,0.3403125,0.5625,33.7265625,1.03125,5,3,0,182.88,190.5,0.429275825,0.249714397,0.444801368,42.83507539,1.145259388,17,11,0,172.72,180.34,28,34
Red,0.46,0.5,0.5,28.75,0.5,1,2,0,177.8,177.8,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,187.96,185.42,31,24
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,179.0136571,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,178.9571731,183.5219184,29.22285948,29.68660624
Blue,0.3,0,0,4,0,0,1,0,177.8,180.34,0.33,0,0,23,0,0,1,0,172.72,183.5219184,25,35
Blue,0.31,0.33,0,5,1,0,1,0,170.18,170.18,0.32984375,0.190625,0,69.9375,1.34375,3,4,0,172.72,170.18,30,33
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,185.42,187.96,24,24
Blue,0.57625,0.3975,1.375,40.25,5.5,3,1,0,172.72,172.72,0.297021484,0.035957031,0.262695313,25.15429688,0.125,7,4,0,167.64,172.72,26,26
Red,0.405,0.25,0,24.75,1,2,1,0,193.04,195.58,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,193.04,195.58,31,24
Blue,0.52328125,0.40625,0.125,51.921875,1.125,4,3,0,187.96,190.5,0.505,0.375,2,37.5,3,1,1,0,187.96,190.5,31,26
Draw,0.3,0,1,38,0,0,1,0,165.1,170.18,0.52,0.4,1,11,2,0,1,0,182.88,185.42,30,30
Red,0.32,1,0.5,24,1,2,0,0,170.18,177.8,0.365,0.19,0,49.5,1.5,1,1,0,167.64,170.18,31,32
Blue,0.455625,0.3125,1.5,49.125,1.0625,3,2,0,180.34,177.8,0.488187256,0.439455566,0.008178711,47.52624512,1.925170898,6,8,0,177.8,182.88,32,36
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,175.26,180.34,0.31,1,5,21,4,0,1,0,175.26,180.34,25,25
Blue,0.521999512,0.015683594,0.002197266,26.06616211,0.042480469,9,4,0,175.26,180.34,0.399765625,0.191347656,0.162109375,11.4765625,0.525390625,8,2,0,185.42,182.88,26,38
Red,0.41625,0.75,0,5.5,0.75,2,2,0,187.96,183.3322081,0.14,0,0.84375,2.5,0,4,2,0,182.88,183.5219184,29.22285948,28
Blue,0.53625,0.63375,1.125,30.375,3.25,3,1,0,187.96,193.04,0.4925,0.5,0.25,77.5,1,3,1,0,177.8,190.5,28,29
Red,0.376074219,0.253554688,0.265625,13.23828125,0.509765625,4,7,0,180.34,190.5,0.39,0,0,32,0,0,1,0,175.26,177.8,32,40
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,165.1,170.18,0.47,0.14,0,28,1,1,1,0,165.1,165.1,26,30
Blue,0.606708984,0.202802734,0.117675781,30.61328125,1.391357422,8,5,0,187.96,193.04,0.32828125,0.2959375,0.140625,21.734375,1.578125,6,1,0,190.5,198.12,30,32
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,165.1,162.56,0.36,0.22,0,28,2,0,1,0,165.1,183.5219184,30,32
Red,0.455,0.5,1.5,6.5,2,1,1,0,190.5,198.12,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,190.5,193.04,27,28
Red,0.31,0.5,0,10,1,0,1,0,190.5,183.3322081,0.41,0.22,2,23,2,1,0,0,187.96,193.04,33,27
Red,0.5275,0.365,0,87.5,3,3,0,0,167.64,162.56,0.493984375,0.3275,0.048828125,61.953125,1.806640625,7,3,0,170.18,180.34,28,29
Red,0.346679688,0.5734375,0.0078125,29.7421875,0.80078125,5,4,0,177.8,182.88,0.48078125,0.187890625,0,63.59375,0.78125,6,2,0,193.04,203.2,41,32
Blue,0.22,0.66,0,13,4,1,0,0,172.72,172.72,0.5475,0.45,0,53,1.5,2,1,0,172.72,170.18,25,29
Red,0.42,1,0,33,2,1,0,0,180.34,185.42,0.42,0.66,0,42,6,1,0,0,180.34,177.8,26,26
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,175.26,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,187.96,190.5,30,27
Red,0.515,0.415,0.5,21.25,0.75,1,2,0,185.42,187.96,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,177.8,182.88,29,25
Red,0.302773438,0.010390625,0.01171875,13.765625,0.015625,6,3,0,180.34,185.42,0.33625,0,0.25,18,0,3,2,0,187.96,193.04,35,29
Red,0.3875,0,0.25,56,0,1,2,0,182.88,185.42,0.23,0,1,4,0,0,1,0,172.72,185.42,28,24
Red,0.75,0,0,29.5,0,1,1,0,190.5,193.04,0.44,0.565,1,40.5,3,2,0,0,187.96,200.66,30,29
Red,0.540625,0.5125,1.75,50.5,1.3125,4,1,0,172.72,180.34,0.44,0.228125,0.9375,46.328125,1.65625,4,3,0,167.64,165.1,30,31
Red,0.2871875,0.163125,0.265625,14.421875,0.8125,4,3,0,180.34,182.88,0.39140625,0,0.390625,61.0625,0,4,3,0,180.34,182.88,32,28
Red,0.445288975,0.026168337,0.004885674,49.9567759,0.104590416,12,11,0,175.26,180.34,0.344058418,0.121865101,0.133880615,64.01671219,1.223258972,14,6,0,167.64,172.72,30,35
Blue,0.32628479,0.026885986,2.341247559,30.92192078,0.069168091,8,9,0,180.34,172.72,0.329487305,0.269038086,0.00390625,12.50561523,0.371826172,7,6,0,167.64,172.72,36,36
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,172.72,177.8,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,172.72,182.88,29,27
Red,0.5,0.25,0.75,3.75,0.25,2,1,0,180.34,177.8,0.484375,0.369375,0.09375,27.34375,1.40625,4,2,0,187.96,198.12,35,25
Red,0.2925,0,0.25,9.75,0,1,2,0,187.96,183.3322081,0.371870117,0.0625,0,15.60253906,0.0625,7,5,0,185.42,183.5219184,38,29
Red,0.4190625,0.2290625,1.03125,8.8125,1.21875,3,3,0,180.34,193.04,0.5528125,0.088125,0.1875,21.4375,0.8125,5,1,0,185.42,195.58,37,32
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,187.96,183.3322081,0.54125,0,0,29.875,0,2,2,0,180.34,195.58,30,33
Red,0.560625,0.485,0.03125,41.5625,5.46875,4,2,0,187.96,193.04,0.4846875,0.3296875,0.546875,38.65625,2.6953125,6,2,0,187.96,193.04,34,36
Red,0.479667969,0.415078125,0.79296875,31.88671875,4.037109375,8,2,0,185.42,182.88,0.5071875,0.11125,0.03125,26.109375,0.5,5,2,0,182.88,180.34,33,33
Red,0.5,0,1,2,0,1,0,0,177.8,185.42,0.4925,0.7925,0.75,29.75,3.75,2,1,0,175.26,180.34,29,25
Red,0.36,0,0,92,0,0,1,0,165.1,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,162.56,167.64,20,28
Red,0.44,0,0.25,20.75,0,3,0,0,172.72,172.72,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,170.18,177.8,28,24
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,183.3322081,0.65,0.335,1.5,8.25,2.75,1,2,0,185.42,187.96,21,23
Red,0.366152344,0.030390625,0,56.45117188,0.0859375,8,2,0,182.88,190.5,0.507617188,0.515625,1,38.18359375,0.546875,6,3,0,175.26,187.96,34,34
Red,0.2675,0.5925,1.75,13.5,1,1,2,0,182.88,185.42,0.385,0.285,0.25,30,1.25,2,1,0,182.88,190.5,25,35
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,175.26,182.88,0.34,0,0,26,0,1,1,0,185.42,187.96,28,29
Blue,0.309921875,0.029296875,0.6640625,27.67578125,0.11328125,6,3,0,182.88,190.5,0.540117188,0.3328125,0.14453125,42.74609375,2.80078125,5,5,0,190.5,190.5,34,37
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,177.8,183.3322081,0.61625,0,0.25,4.5,0,3,1,0,187.96,183.5219184,29.22285948,31
Red,0,0.25,0.5,0,0.5,1,1,0,180.34,185.42,0.218605566,0.305999389,0.519640725,9.633685958,2.091526067,21,9,0,185.42,182.88,35,41
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,175.26,172.72,0.491889648,0.394697266,0.318359375,34.38037109,2.345214844,4,8,0,170.18,167.64,27,33
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,170.18,183.3322081,0.360996094,0.32421875,0.001953125,22.42578125,0.939453125,6,4,0,175.26,180.34,29,27
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,177.8,187.96,0,0.5,0,0,1,1,0,0,177.8,180.34,20,26
Red,0.423837891,0.5,0.086914063,103.7539063,1.5,7,4,0,180.34,182.88,0.524369545,0.009768143,0.18857193,49.95155716,0.011741638,10,9,0,177.8,182.88,30,33
Red,0.752109375,0.53515625,0,30.5,0.56640625,6,3,0,193.04,203.2,0.640097656,0.117236328,0,34.82421875,0.84765625,9,2,0,193.04,203.2,36,34
Red,0.363125,0.533125,1.375,34.75,2.3125,4,1,0,175.26,195.58,0.3425,0.3925,0.625,21,1.125,3,1,0,182.88,190.5,23,35
Blue,0.69,0.5,0.5,14.5,0.5,2,0,0,193.04,195.58,0.4203125,0.25,0,41.46875,0.25,3,3,0,180.34,195.58,28,34
Blue,0.475,0.25,0.25,11.75,0.25,2,1,0,177.8,182.88,0.30125,0.51625,0.25,19,4.25,3,1,0,172.72,185.42,32,28
Red,0.3,0,0,18,0,0,1,0,180.34,183.3322081,0.455,0,0,20.5,0,0,2,0,177.8,187.96,27,29
Blue,0.293740234,0.003662109,0.333007813,27.45947266,0.014160156,8,4,0,182.88,190.5,0.39796875,0.28546875,0,39.375,1.125,3,4,0,182.88,187.96,36,30
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,172.72,170.18,0.33,0.66,1,37,2,0,1,0,162.56,183.5219184,28,31
Red,0.689863052,0.664754791,0.004394531,23.25765991,1.477706909,14,4,0,190.5,187.96,0.530679932,0.031280518,0,23.76379395,0.031311035,14,2,0,187.96,193.04,31,37
Blue,0.525625,0,0,23.4375,0,5,0,0,193.04,195.58,0.41,0.25,0,8.5,0.5,2,0,0,182.88,185.42,26,34
Blue,0.35015625,0.125,0,23.734375,0.125,3,4,0,180.34,195.58,0.36390625,0.2396875,0,15.046875,0.734375,4,3,0,185.42,198.12,34,37
Red,0.434375,0.125,0.0625,54.375,0.4375,4,1,0,177.8,180.34,0.571347656,0.413909912,0.300537109,49.26855469,2.274780273,11,3,0,175.26,182.88,29,27
Blue,0.4975,0,0,26.5,0,0,3,0,180.34,193.04,0.44,0,1,8,0,0,1,0,190.5,182.88,36,23
Blue,0.625,0,0,8,0,1,1,0,193.04,208.28,0.79,0,0,19,0,1,0,0,193.04,203.2,33,32
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,180.34,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,182.88,183.5219184,29.22285948,26
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,193.04,200.66,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,190.5,195.58,28,26
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,175.26,183.3322081,0.4,0.66,0,71,6,1,0,0,175.26,177.8,34,23
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,175.26,180.34,0.75625,0.175,0,18.625,1.125,3,1,0,167.64,167.64,31,27
Red,0.24,1,0,13,5,0,1,0,185.42,200.66,0.559700317,0.145304565,0.563049316,20.94451904,0.845336914,11,4,0,187.96,193.04,26,34
Red,0.3,1,0,4,1,0,1,0,167.64,183.3322081,0.395,0,0,86.5,0,1,1,0,160.02,170.18,23,22
Blue,0.4525,0.306875,0.9375,20.375,0.9375,4,1,0,165.1,172.72,0.5978125,0.1040625,0.71875,28.4375,0.125,5,1,0,165.1,170.18,31,29
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,195.58,203.2,0.3675,0.375,1,30,1.5,1,2,0,190.5,203.2,26,39
Blue,0.58,0.66,1,101,2,1,0,0,165.1,162.56,0.4025,0.054375,0.15625,18.5625,0.34375,4,2,0,162.56,165.1,30,23
Blue,0.471875,0.208125,0.5,29.40625,1.375,4,2,0,175.26,180.34,0.44,0.5,1.375,3.75,0.5,3,1,0,182.88,185.42,33,24
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,172.72,183.3322081,0.454375,0.355625,0.875,42.6875,3.9375,2,3,0,170.18,177.8,32,26
Red,0.365,0.5,0,52.5,0.5,2,1,0,170.18,172.72,0.60125,0.525,0.5,31,0.625,3,1,0,172.72,180.34,32,30
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,154.94,165.1,0.37375,0.4375,0.5,21.375,1.125,1,3,0,162.56,165.1,27,25
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,177.8,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,177.8,182.88,24,25
Red,0.625,0.5,0.25,10.5,0.5,2,1,0,175.26,183.3322081,0.82,1,0,14,2,1,0,0,177.8,185.42,34,27
Red,0.484296875,0,0,15.546875,0,3,5,0,193.04,208.28,0.343339844,0.28671875,0.00390625,31.37109375,0.400390625,5,5,0,177.8,182.88,36,41
Red,0.608632813,0.276347656,0.508789063,49.34765625,0.633789063,8,3,0,170.18,172.72,0.457392578,0.372802734,0.948242188,26.56152344,4.254882813,7,4,0,170.18,177.8,33,27
Red,0.445,0.1,0,41.75,1,1,2,0,172.72,172.72,0.33875,0.165,0,28.625,0.5,2,2,0,182.88,190.5,30,26
Red,0.478671875,0.671875,0.00390625,48.96679688,0.765625,7,3,0,190.5,198.12,0.490918159,0.187720947,0.047391891,37.2211628,1.175491333,13,7,0,185.42,190.5,32,46
Red,0.25234375,0.633828125,1.015625,9.701171875,0.791015625,7,3,0,172.72,180.34,0.33,0.5,0,26,2,0,1,0,175.26,180.34,32,34
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,170.18,180.34,0.54,0.42,0.5,31,4,1,1,0,182.88,195.58,29,25
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,170.18,167.64,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,177.8,177.8,25,23
Blue,0.55,0,0,47,0,1,0,0,190.5,203.2,0.7,1,0,19,1,1,0,0,190.5,187.96,30,32
Red,0.351347656,0.439863281,0.00390625,66.64648438,3.38671875,6,4,0,180.34,187.96,0.411061707,0.123553772,0.125,53.69178009,0.294960022,9,9,0,177.8,185.42,28,32
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,190.5,0.51875,0.375,0.375,65,0.375,2,3,0,182.88,182.88,22,29
Red,0.578125,0,0,87.9375,0,5,0,0,185.42,182.88,0.406953125,0,0.265625,54.8046875,0,8,0,0,193.04,203.2,29,31
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,172.72,172.72,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,170.18,183.5219184,28,27
Blue,0.5075,0.1875,0,64,1,1,2,0,180.34,182.88,0.3,0.2,0,53.75,1,0,3,0,182.88,187.96,25,35
Red,0.421074219,0.603027344,1.171875,49.99414063,1.08984375,7,3,0,177.8,172.72,0.329414063,0.026953125,0.28125,58.31054688,0.127929688,7,4,0,167.64,177.8,27,32
Red,0.428103027,0.139101563,0.634033203,24.14038086,0.868164063,10,3,0,182.88,187.96,0.53,0.0625,0.25,20.625,0.125,3,1,0,182.88,193.04,34,25
Red,0.562280273,0.00296875,0.767578125,71.11621094,0.01953125,10,2,0,180.34,190.5,0.372884521,0.001899414,0,46.59069824,0.005371094,9,5,0,182.88,190.5,27,36
Blue,0.665,0.54,0,29,1,1,1,0,170.18,167.64,0.41,0,2,5,0,1,0,0,185.42,183.5219184,27,25
Blue,0.4325,0.20875,0,28.375,1.125,1,4,0,182.88,187.96,0.78,1,1,11,1,1,0,0,177.8,185.42,27,34
Red,0.329960938,0.000488281,0.031738281,14.30322266,0.000488281,6,6,0,187.96,190.5,0.424688377,0.364816189,0.000614166,28.97455025,1.412242889,10,10,0,185.42,193.04,44,38
Red,0.495625,0.395,1.5,26.1875,2.3125,3,2,0,177.8,185.42,0.56,0,0,50,0,1,0,0,185.42,193.04,29,30
Blue,0.387260742,0.310795898,0.6015625,39.18017578,3.004394531,8,4,0,167.64,170.18,0.4375,0,0.25,50.25,0,1,2,0,172.72,175.26,32,36
Red,0.3125,0.10625,0.1875,36.875,0.375,2,3,0,182.88,193.04,0.36984375,0.5496875,0.28125,22.09375,1.671875,4,3,0,180.34,185.42,28,23
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,187.96,200.66,0.62,0.165,0.25,39.25,0.5,2,1,0,190.5,193.04,28,27
Red,0.6,1,1,3,1,1,0,0,167.64,175.26,0.3175,0,0,69.25,0,2,1,0,175.26,172.72,31,29
Blue,0.46125,0.6375,0.25,39.125,1.625,3,1,0,193.04,213.36,0.499335938,0.5859375,0.001953125,37.98339844,0.8828125,7,4,0,190.5,198.12,22,32
